text,sentiment
"Apple Is Reportedly Planning A 12-Inch iPad That Will Be Like Microsoft's Surface $AAPL #aapl
http://t.co/ahKJeeKqdi",0
Apple Inc. Flash Crash: What You Need to Know http://t.co/Ko9PT6yuMV #AAPL,0
Will I become immune to bugs like @apple? @WomenOfHistory: You become like the 5 people you spend most of your time with. #choosewisely,0
@apple  #ios8 #iphone6 #issues device with voicemail. 4 the phone being a phone it seems under developed. Ie:listen message and take a note!,-1
.@Apple needs to consider these emoji's! I REALLY NEED THEM IN MY LIFE!!! http://t.co/HYpcrcgJ44 via @buzzfeed,0
First to own 2600 digital languages is the NEW leader of the Internet. .@Samsung  .@google .@apple .@Micromax_Mobile #onlinegaming  .@WoW_en,0
"@Apple [#Apple] #sales soar after launch of #iPhone6. (#Wednesday, 3 #December) http://t.co/QrV3LxeVgm",1
if my phone dies mid tweet I will SUE you @apple,-1
"Apple could release 4-inch iPhone 6 Mini next year $AAPL #aapl
http://t.co/lyomrvbCe0",0
"Dear @Apple, I place all my browser eggs in the #Safari basket. Guess what? Safari is broken, please fix the release you pulled. #FAIL",-1
@swerviinnn @Apple multiply by 100,0
MY T-MOBILE/APPLE CELLULAR HELL! http://t.co/Gs9wNwmawu @apple @TMobile #iPhone6 #iPhone6Plus #Apple #TMobile #tech http://t.co/auHhLb0Plv,-1
"Crystal Baller: Rebirth of the 4-inch iPhone and other insane Apple rumors $AAPL #aapl
http://t.co/yvpAZQUmNt",0
@OneRepublic @Apple this is awesome! Can I join?,1
#IPhone6 #Plus Captures 41% of US #phablet Sales #aapl http://t.co/pbM5D7Z7Gw,0
"MUST READ: Apple's iPhone 6 China Unicom Lead-Times $AAPL #aapl
http://t.co/KgB8fuFlo3",0
"RT @ace_kit_uk: Apple MacBook (鶯949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/dWX2Q7sS6F",0
"New 4-inch iPhone 6 Reported. 5 Reasons Apple Must Make It  $AAPL #aapl
http://t.co/jmpX51PCgL",0
Holiday weekend @apple v #android who came out on top? http://t.co/WEpQ4CunCr http://t.co/pNX4QKuymh,0
"@5wa Haha, @Apple techs seeing the #CondoSeniors cookery should jump at opportunity! ;-)",0
"FBI investigates iPad school programme $AAPL #aapl
http://t.co/s5ymu0u1Rb",0
"RT @aaaron: Insanely great news. @adroll teams up with @apple for iAds programmatic launch
http://t.co/l5flNuBtBa",1
"Apple plans to build a technical center in Yokohama, Japan, adding 'dozens of jobs.' http://t.co/sZKNKcE5iN #AAPL",0
"@Apple #Pay Or @google #Wallet: Which is Better?
#BiztechLTD
http://t.co/gZXeMYRwln http://t.co/stDkprq0SR",0
Former Apple Inc. Exec Gets A Year In Prison For Selling Secrets http://t.co/6Ya9YQwVlR #AAPL,-1
@ggwpapple higher ups can link that link back to your @apple.com email address,0
my iphone6 plus is impossible to hold without a cover it slides out if my hand #apple #iphone @apple,-1
RT @KirkYuhnke: What do you think? Want an @Apple #Watch? http://t.co/7HjDjQ1iAb,0
"#aapl might invest in #Tsla to increase R&amp;D plus increase production multi-folds in EV Cars, SUV,s. By 2015 most of US &amp; China-Supercharged.",0
'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones @apple' - #SwitchToLumia,-1
Alabama anti-discrimination bill to be named after Apple's Tim Cook http://t.co/tnuYzI7QbT #AAPL,0
"Why Apple Needs China to Love the Apple Watch  $AAPL #aapl
http://t.co/Jxo4stP9b7",0
"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/ueCSTwoPcp",0
Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready,-1
Watch out @Apple.  http://t.co/B3Uq7YeDlx,0
@apple my laptop is burning my legs what do u have to say about this,-1
"Rumor Roundup: Crescentgate-gate $AAPL #aapl
http://t.co/iQOYgnD72G",0
Worth reading: #design comparison of @Google and @Apple's map apps: http://t.co/7vGUivRy0C #UX,0
RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude,-1
RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that,1
@apple the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt,-1
RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,0
@apple I wish camera on the side in next #iPhone and #landscapeTwitter on @twitter app in new #2015! #RD,0
DEAR APPLE THIS IS THE WORSE SERVICE EVER @apple http://t.co/JHPs71DF0W,-1
"#Apple Wants To Make Your Commute Much Easier, According To This New Patent #aapl http://t.co/fKMNHCmwJU http://t.co/wdqAzQowt3",0
"'@OneRepublic: Studio at 45,000 ft. One outlet, 4 computers. @Apple we need the batteries of the future NoW!!!! http://t.co/MjnnSFZFp5'",0
@jakeflem @Apple  Sorry that you're going through that hope you get this fix it was a real pain for us too  but Apple care cover it for free,1
"#AAPL:iPhone 7 Rumors: Might be Called iPhone 6S, Coming in 3 Styles...http://t.co/0XbmuVdZpL",0
"Yeah, I'll definitely be going to the @apple store after finals. Damn MBP Graphics card failing again, this is bullshit for a $2500 computer",-1
Headed to @IKEA and @Apple Store today. Yikes or Yay? #dayoffduties,0
Game*** @Apple you bitches really trying me tonight! RT @DreMacsAMillion: @WhoSFlyy__ gams night gawd,-1
Sprint Offering to Halve Wireless Bills for Customers Switching From AT&amp;T or Verizon [iOS Blog] http://t.co/Chvmx9EHiy #AAPL,0
There needs to be a Texas flag emoji @apple,0
RT @JOJOxSweat: WHY MY CHARGERS ALWAYS GET NECKS &amp; SHIT @apple,-1
JMP raises Apple Inc price target to $150 on 'exceptionally strong' demand for ... http://t.co/SOmV4lx8Ao #AAPL,0
Pencil Skirt and Pacifier: Tech Tuesday: All About the Leather @apple http://t.co/vRRxo3SV0c,0
"proof @apple does not use it's own products. freaking MAIL shows up in SEARCH FOR FILE in the FINDER!

nut kicks. http://t.co/64hu4wqNkV",-1
UBS hikes FQ1 #iPhone forecast following Google checks #AAPL http://t.co/92YmzRBBuw,0
"@TeamCavuto @FairOaksTrader @Apple  Still Misplaced, but they are the companies with the most power to do something.",0
"MasterCard Teams up with Gwen Stefani to Promote Apple Pay $AAPL #aapl
http://t.co/EToKp308cW",0
@apple you are loosing all the things that used to make you so much better to live with than windows,-1
Photographing the White House Christmas Decorations With an iPhone 6 by @BrooksKraftFoto  @apple http://t.co/lPDqbJqnV5,0
Lol tryna figure out why this file say its from 1984? @tim_cook @apple @StephanieKMBC http://t.co/oxgYTgW3P7,0
Here Is The New @iPad Ad #aapl http://t.co/Ec6QKDdTsK http://t.co/Cbpe7mtKvb,0
@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple,0
RT @Totterdells: Explore all the Apple rumours for 2015 http://t.co/dFfeIjBDZE #Apple2015 #TechIreland @Apple http://t.co/M6vrskWmLF,0
@Apple with the Hour of Code for @codeorg http://t.co/mCxrLxX9kb via @TechCrunch. How about startups join and teach coding too?,0
Frustrated after unsuccessfully trying to fix outgoing SMTP configuration. &lt;3 @Apple but this is unacceptable #YosemiteProblems #apple #help,-1
@Apple co-founder Steve Wozniak talks about Steve Jobs &amp; Apples early days. via @DesignTaxi http://t.co/JWxSOuTLP7,0
"Morgan Stanley Sells Apple Inc., but AAPL Stock Still a Buy $AAPL #aapl
http://t.co/w6zGbxeEs0",0
"#Verr?cktes #Ger?cht: #iPhone6s zum @Apple [#Apple] Watch. (#Thursday, 4 #December) http://t.co/w8KyZdoUtE",0
@Apple!! What the heck??? My phone screen looks like it lost a battle with a windstorm! http://t.co/HcTgCIjxBS,-1
It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC,1
RT @IHCFO: Gonna go out on a limb. #Twtr will be this decade's #AAPL.,0
@OneRepublic @Apple #AppleAddict ! The show in Paris was Amazing !!!! Thank you guys !!!! See you soon !,1
"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple",-1
Thank you @Apple,1
@thehill @Apple i cite the 4th amendment as a retort,0
"Spent 6000 EUR at Apple. iPhone 6 camera no longer works.Told I got water in it,I did not. Unacceptable customer service @apple",-1
@Apple the no caller ID thing is scary as heck and I suggest you stop it,-1
THE FUTURE OF #APPLE #aapl http://t.co/0MO7dUeyh6 http://t.co/txHppUeWp7,0
"#AAPL:My Three Horsemen Of The NASDAQ 100:  Apple, Microsoft And Gilead Scie...http://t.co/cDvoZfGSBX",0
Apple Inc. Weekly Roundup: Facebook Ads &amp; iPad 4 http://t.co/1YrNUvCJel #AAPL,0
"@ThisDueeMarco @Apple thats annoying, they never get stuff right the first time.",-1
@apple thank you http://t.co/wmSinAAuQf,1
This is why I would never want to own an @apple device. But sadly people seem to be okay with that. http://t.co/EK4vESbigs,-1
how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games,-1
@Apple YOU'RE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO,-1
'@Apple: What to Expect in 2015' http://t.co/36w26XZlzb,0
"#Alle #News zu #iPhone, #iPod und @Apple [#Apple] Watch. (#Monday, 8 #December) http://t.co/iO3m7jkK4t",0
"Apple Stores recruiting fashion/luxury experts ahead of Apple Watch debut $AAPL #aapl
http://t.co/AD9wcBYfRa",0
I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more @Apple product with shit design.,-1
Thank u @Apple for having outstanding customer service &amp; exchanging a phone case that was clearly not made 4 the power user #customerforlife,1
Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker,1
"Does anyone know if theres a #smartwatch  with a old fashioned clock face? 
Grandma needs a watch. @Samsung  @apple @mota",0
Is @apple the most searched for company and @google the most searched on platform?,0
Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,-1
tell ur update to stop capitalizing everything @apple,-1
"@juji246 @stephanies0601 @BradPaisley @Applebees OOPS. SORRY, APPLEBEES. I MEANT @apple",0
"@MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated",0
can we get a touch screen macbook @apple,0
Have Apple's iPad Sales Peaked? #AAPL http://t.co/zDUTviV8ys,0
Zoonova What-If analysis #AAPL #LNKD #FB #GOOGL #TSLA Stocks Options Bonds FRN MM. % -10 bps Vol + 20% Nasdaq 4500 http://t.co/NpIEpe7dp5,0
5 Companies Growing Faster Than Apple Inc. http://t.co/SvbEfgMS7O #AAPL,0
Thank you to the nice lady at @Apple in #RegentsStreet for helping me grab my phone today ^_^ You are a life saver!,1
Daring Fireball: Transmit iOS and iCloud Drive @Apple http://t.co/kCByq0221c,0
My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i,0
"#iPhone6c release date, #rumours and #leaked images: #Will @Apple [#Apple] release a .... (#Thursday, 4 #December) http://t.co/BoA50OHs0b",0
All they do is steal your money @apple :),-1
An OSX update just bricked my MacBook Pro!. @apple fuck..,-1
Just watched my dad struggle to answer a call because his #iPhone wouldn't let him answer. Great job on #iOS @Apple!!! Not...,-1
@apple on hold 56 min....,-1
@engadget why are apple users surprised? @apple tells them how to hold their phones what's on their phones &amp; what they can listen to #isheep,-1
How do I only have 12.7 GB used if my phone is 16 GB? @Apple http://t.co/itSSqNqLIa,-1
"Apple's $1bn anti-competition trial might collapse $AAPL #aapl
http://t.co/okgLdIN1ny",0
Wells Fargo Continues Promoting Apple Pay With New Advertisement http://t.co/5XarM27WRi #AAPL,0
@engadget @apple It happened to me.,0
I'm going to press the play button!! Wait no I'm not :( @apple fix your apps http://t.co/eteewIIjrO,-1
"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')",-1
Why I Hate #Apple. #aapl  http://t.co/inkCjYw0Lq,-1
@PatrickPaltrow @Apple between 4 and 8,0
@nialIhburn @Apple TRES,0
@apple your freaking computer went psycho and ruined my life thanks a lot!!!,-1
Apple: Facing A Challenge From Google's Android http://t.co/apqD7jWn7B #AAPL,0
Is Apple a symptom of a tech bubble? Could Apple be overvalued? 700B Reasons for Apple's Valuation: https://t.co/MssFgcQiaF #Apple #AAPL,0
"Mark Zuckerberg's Newest Frenemy: Tim Cook $AAPL #aapl
http://t.co/PzNcxFZ68S",0
@Apple retail locations to offer free coding workshops Dec 11th as part of 'The Hour of Code' http://t.co/4YVXawpyjb,0
Free s/o @apple for this nice iPad,1
RT @bella_bong_: @apple U need to get ur fucking shit together and let me txt while on YouTube,-1
Photo: Yaaass. Shoutout to @apple.holidays and to @stevejobs for being amazing! #iPhone #stevejobs... http://t.co/6IObBn59MQ,1
"the silicone on my case is peeling, wtf @apple",-1
Man the @ESPN3 app on @apple TV is some hot garbage.,-1
"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS",0
"#apple earns more #profit in on quarter than #amazon has earned in its lifetime.
Amazon
@apple
WoW Facts... http://t.co/9BPay5nh8G",1
MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.,-1
Finally got my iPhone 6! @apple =) Such a relief after using my 4 for months!,1
Not sure who is worse @ATT @Apple vacations or @SovereignBankUS,-1
@iamrayuko @Apple because you know you don't want none!,0
First tweet from my new @apple #iPhone 6 Plus. #newtoy,1
"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!",-1
"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/hXhnN8og6K",0
"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/76QIXLKyS3",0
Apple Continues Beefing Up Digital Audio Expertise by Hiring Dana Massie From Audience http://t.co/v4OFDCnz85 #AAPL,0
"Hey @apple could you make an iPhone charger that lasts more than a month? Sincerely, a broke high school student who wants her phone charged",-1
Siri be on that bull shit telling me it's not gonna rain and shit da fuck I pay for her for @apple,-1
I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool,-1
"TheStreet: #Cramer Says Buy mApple, as #Avago Tech's Earnings Hint at Big Demand #avgo #aapl http://t.co/iabVpFUIoc",1
"Foreign Currency Exchange May Be A Headwind For Apple $AAPL #aapl
http://t.co/7GiTFxqS5j",0
I hope no one ever cons me into getting another crappy @apple product again,-1
"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple",-1
Yay @Apple customer support was super nice and helpful and now my iMessages is verified.,1
WHAT THE ACTUAL FUCK @apple,-1
How in the heck isn't there a taco emoji? @apple,0
My phone is on acid right now @apple fix this,-1
@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT,-1
@RedXPower @ChristmasCount @Apple but these phones make people fat lol,-1
Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!,-1
Major News Outlets Seek Permission to Share Steve Jobs' iPod Lawsuit Deposition Video http://t.co/K1o0qEEVZL #AAPL,0
fuck apple for allowing ppl to access the camera when the phone is locked fuck you fuck you @apple,-1
Ok seriously... When is @apple going to fix iOS 8? I'm still missing music!,-1
Who annoys me more @at&amp;t or @apple @SamsungMobileUS  here I come for a galaxy s5,-1
"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks",-1
RT @shannonmmiller: Love the @Apple is supporting #HourOfCode with workshops! :) http://t.co/WP8D0FNjNu,1
@radbarakat @Apple aPPLE SUPPORT HAVE A TWITTER I THINK,0
I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1,0
@Apple's share of UK smartphone sales soared to 39.5% in the 3 months to October thanks to #iPhone6 launch,1
Hey @panerabread how about you teach your people how to use @apple pay?,0
#Win a #New @Apple @iPad Mini 3 with an @iTunes Gift Card! http://t.co/5pZl2WA9sv,0
"Stock #Market Today Moving on WMT, #AAPL, and Uber News: Money Morning: The company reported more than 1.5 bil... http://t.co/BQ7JGdBO7k",0
"Lol fuck you @apple, if I'm going to pay you my left arm &amp; leg for a product.. make it last for more then a couple months #ShittyChargers",-1
I called Operator @Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL. Shehungup @tim_cook  HELP!,0
@Macys Why do I have to sign when making an @Apple Pay transaction?,0
#iOS: A visual history http://t.co/Ymt6E0IeFL (via @verge) @Apple #ipaded #edtech,0
RT @toricolelli: My phones been charging for an hour but it keeps losing percentage?? Get ur shit together @apple,-1
@allandthompson @Apple Let me just go ahead and get this one out of the way: 'U gonna get a VIRUS &amp; ur whole house will explode!',-1
Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL,-1
'@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a,-1
Those** PICK UP THE SLACK YOU FUCK BOYS @Apple,-1
Finally got my iPhone 6 in the mail and it comes out of the box with a busted screen.  Thanks @apple,-1
@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o,0
The 19-Year-Old #WizKid Who Turned Down @Apple Has Nabbed Backing From A #Hollywood Star http://t.co/PoqfGOeVSU,0
"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL #aapl
http://t.co/eP1ZksHNqJ",-1
